race_id,race_number,date_course,horse_id,target_rank,hippodrome,distance,weather_temperature,age,sex,shoeing_status,driver,entraineur,gains_carriere,cote_matin,avg_red_km_last_5,nb_races_last_5,nb_dai_last_5,avg_place_last_5,days_since_last_race,is_debutant
2,2,2025-11-05,16,13,PET,3000,18.0,8,HONGRES,,J. TRAVERS,St. PROVOOST,27703500.0,18.0,7366.666666666667,5,0,3.3333333333333335,1.0,False
2,2,2025-11-05,17,12,PET,3000,18.0,6,FEMELLES,,A. COLLETTE,- DISP. ART. 27§ VIII,28295000.0,81.0,7286.666666666667,5,0,3.0,1.0,False
2,2,2025-11-05,18,2,PET,3000,18.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. NIVARD,TH. RAFFEGEAU,28928500.0,19.0,7330.0,5,1,4.5,1.0,False
2,2,2025-11-05,19,4,PET,3000,18.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. BARRIER,S.G. DUPONT,29225500.0,12.0,7387.5,5,0,5.2,1.0,False
2,2,2025-11-05,20,1,PET,3000,18.0,5,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,E. RAFFIN,Antoine LHERETE,29500000.0,4.5,7285.0,5,1,3.75,1.0,False
2,2,2025-11-05,21,7,PET,3000,18.0,8,HONGRES,PROTEGE_ANTERIEURS,S. HARDY,S. HARDY,29697000.0,18.0,7320.0,5,0,6.25,1.0,False
2,2,2025-11-05,22,11,PET,3000,18.0,6,HONGRES,,R. CONGARD,N. BAZIRE,36443000.0,86.0,7535.0,5,0,4.0,1.0,False
2,2,2025-11-05,24,9,PET,3000,18.0,8,HONGRES,,G. MARIN,N. BAZIRE,44740000.0,113.0,7195.0,5,1,5.25,1.0,False
2,2,2025-11-05,25,3,PET,3000,18.0,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,B. ROCHARD,M. SASSIER,45272000.0,2.3,7224.0,5,0,2.0,22.0,False
2,2,2025-11-05,26,5,PET,3000,18.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. WIELS,J.P. MARMION,51380000.0,12.0,7220.0,5,0,6.0,38.0,False
2,2,2025-11-05,27,8,PET,3000,18.0,6,MALES,,D. THOMAIN,CL. THOMAIN,54039000.0,73.0,7316.666666666667,3,0,6.333333333333333,1.0,False
2,2,2025-11-05,28,6,PET,3000,18.0,8,HONGRES,DEFERRE_ANTERIEURS,M. ABRIVARD,St. PROVOOST,55536000.0,9.5,7330.0,5,1,4.333333333333333,1.0,False
2,2,2025-11-05,29,14,PET,3000,18.0,7,MALES,,P. TIJOU,- DISP. ART. 27§ VIII,65711000.0,114.0,7125.0,5,0,3.75,1.0,False
2,2,2025-11-05,30,10,PET,3000,18.0,5,FEMELLES,,W. BIGEON,W. BIGEON,89540000.0,64.0,7157.5,5,0,5.25,1.0,False
3,3,2025-11-05,31,2,PET,3000,18.0,6,HONGRES,,C. BATY,C. BATY,3057000.0,15.0,7700.0,5,4,2.0,1.0,False
3,3,2025-11-05,32,3,PET,3000,18.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,D. CHARRUAU,TH. DESMARRES,5448700.0,12.0,7760.0,5,0,6.4,21.0,False
3,3,2025-11-05,33,6,PET,3000,18.0,8,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,C. CHESNE,J.Y. OLIVIER,5999000.0,12.0,7664.0,5,0,5.8,1.0,False
3,3,2025-11-05,34,1,PET,3000,18.0,7,HONGRES,,D. GRIMAULT,F. BELLIER,6778500.0,24.0,7686.666666666667,5,1,4.5,1.0,False
3,3,2025-11-05,36,9,PET,3000,18.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme P. CAVANIE,J.F. VALLETTE,6987500.0,14.0,7740.0,5,0,6.5,43.0,False
3,3,2025-11-05,38,8,PET,3000,18.0,7,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,D. JUIN,D. JUIN,7088500.0,20.0,7586.666666666667,5,1,4.666666666666667,1.0,False
3,3,2025-11-05,40,7,PET,3000,18.0,7,HONGRES,,M. PRAT,O. POTIER,8360000.0,20.0,7715.0,5,1,8.0,1.0,False
3,3,2025-11-05,41,12,PET,3000,18.0,8,HONGRES,DEFERRE_ANTERIEURS,J. WEISS,E. VARIN,10324000.0,29.0,56880.0,5,2,5.0,1.0,False
3,3,2025-11-05,42,4,PET,3000,18.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. BERTHAULT,B. FONTAINE,10916000.0,15.0,56880.0,5,0,4.333333333333333,17.0,False
3,3,2025-11-05,43,5,PET,3000,18.0,8,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,CH. VIELLE,- DISP. ART. 27§ VIII,11591500.0,18.0,7593.333333333333,5,1,7.0,1.0,False
3,3,2025-11-05,44,13,PET,3000,18.0,7,FEMELLES,,JULIEN RENAULT,S. MARMION,12155500.0,15.0,7610.0,5,1,5.75,11.0,False
3,3,2025-11-05,45,11,PET,3000,18.0,10,HONGRES,,D. BARRE,D. BARRE,12305000.0,41.0,7520.0,5,0,6.0,1.0,False
3,3,2025-11-05,46,10,PET,3000,18.0,7,FEMELLES,,TH. REBUFFE,N. LEMETAYER,12478500.0,36.0,56880.0,1,0,,1.0,False
4,4,2025-11-05,47,10,PET,3000,18.0,3,HONGRES,,M. MOURO,M. HELBERT,290500.0,365.0,20097.5,5,0,5.0,1.0,False
4,4,2025-11-05,49,11,PET,3000,18.0,3,HONGRES,,L. BAUDOUIN,J.M. BAUDOUIN,1665000.0,187.0,7760.0,5,1,1.0,1.0,False
4,4,2025-11-05,50,3,PET,3000,18.0,3,HONGRES,,F. NIVARD,Ph. BOUTIN,2067500.0,34.0,7680.0,5,0,2.0,1.0,False
4,4,2025-11-05,51,5,PET,3000,18.0,3,HONGRES,,R. MARTY,J.M. BAUDOUIN,2215500.0,209.0,7760.0,5,0,4.333333333333333,1.0,False
4,4,2025-11-05,52,8,PET,3000,18.0,3,HONGRES,,G. MARIN,G. MARIN,2349500.0,52.0,7672.5,5,1,4.0,1.0,False
4,4,2025-11-05,54,6,PET,3000,18.0,3,HONGRES,,F. DESMIGNEUX,S. ROGER,2398000.0,41.0,7672.0,5,0,5.0,1.0,False
4,4,2025-11-05,56,9,PET,3000,18.0,3,FEMELLES,,ETIENNE DUBOIS,Etienne DUBOIS,3599500.0,99.0,7626.666666666667,5,0,6.666666666666667,1.0,False
4,4,2025-11-05,57,4,PET,3000,18.0,3,FEMELLES,,A. COLLETTE,P.F. DE GRAVE,4243500.0,63.0,7623.333333333333,5,1,4.25,25.0,False
4,4,2025-11-05,58,7,PET,3000,18.0,3,HONGRES,,A. PRAT,Alexis PRAT,4975500.0,34.0,7605.0,5,1,3.5,1.0,False
4,4,2025-11-05,59,2,PET,3000,18.0,3,MALES,,E. RAFFIN,J.PH. MONCLIN,5205000.0,3.7,7750.0,5,0,1.4,1.0,False
4,4,2025-11-05,61,1,PET,3000,18.0,3,MALES,,M. ABRIVARD,S. GUARATO,5887500.0,1.4,7655.0,5,1,2.75,17.0,False
5,5,2025-11-05,63,4,PET,3000,18.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,E. RAFFIN,J.J. BAILLON,4940000.0,6.5,7423.333333333333,5,0,3.75,1.0,False
5,5,2025-11-05,65,14,PET,3000,18.0,5,HONGRES,,P. TIJOU,- DISP. ART. 27§ VIII,6190000.0,124.0,7550.0,5,0,5.5,278.0,False
5,5,2025-11-05,66,1,PET,3000,18.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. ABRIVARD,A.PH. GRIMAULT,6221000.0,7.1,7350.0,5,3,4.0,11.0,False
5,5,2025-11-05,67,7,PET,3000,18.0,5,FEMELLES,,G. LENAIN,P. LELIEVRE,6252500.0,22.0,7472.5,5,1,2.5,1.0,False
5,5,2025-11-05,69,9,PET,3000,18.0,5,HONGRES,,A. LEDUC,E. LELIEVRE,7606500.0,24.0,7463.333333333333,5,1,8.0,1.0,False
5,5,2025-11-05,70,13,PET,3000,18.0,5,HONGRES,,M. CATHERINE-PEZET,Anthony PERRIN,7885500.0,163.0,56880.0,1,0,,1.0,False
5,5,2025-11-05,71,12,PET,3000,18.0,5,MALES,PROTEGE_ANTERIEURS,S. HARDY,J. GARNIER,8525000.0,64.0,7400.0,5,0,4.333333333333333,1.0,False
5,5,2025-11-05,72,2,PET,3000,18.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. WIELS,J.P. MARMION,9032000.0,3.5,7397.5,5,1,1.75,1.0,False
5,5,2025-11-05,73,6,PET,3000,18.0,5,MALES,PROTEGE_ANTERIEURS,M. ABRIVARD,P. LEVESQUE,12814000.0,8.7,7316.666666666667,5,1,6.5,32.0,False
5,5,2025-11-05,74,8,PET,3000,18.0,5,HONGRES,,N. ROUSSEAU,S. ROGER,18517000.0,60.0,7320.0,5,0,3.0,1.0,False
5,5,2025-11-05,75,3,PET,3000,18.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. PRAT,FREDERIC PRAT,21205000.0,22.0,7322.5,5,0,4.6,1.0,False
5,5,2025-11-05,76,5,PET,3000,18.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,F. PRAT,FREDERIC PRAT,24996000.0,5.7,7337.5,5,0,2.8,1.0,False
5,5,2025-11-05,77,11,PET,3000,18.0,5,MALES,,TH. BEAUCHENE,Mlle V.M. GOETZ,45420500.0,192.0,7290.0,2,0,9.0,1.0,False
5,5,2025-11-05,78,10,PET,3000,18.0,5,FEMELLES,,ALEXANDRE BODIN,CH. MOTTIER,53145000.0,78.0,7530.0,2,0,7.0,1.0,False
7,7,2025-11-05,93,11,PET,3000,18.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,A. BARRIER,J. DUBREIL,7902500.0,12.0,7440.0,5,1,5.0,31.0,False
7,7,2025-11-05,94,7,PET,3000,18.0,8,HONGRES,,F. GUINE,F. GUINE,8211000.0,135.0,7630.0,5,0,7.0,6.0,False
7,7,2025-11-05,95,1,PET,3000,18.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,E. RAFFIN,Théo RADOUX,8412500.0,12.0,7490.0,5,1,2.0,1.0,False
7,7,2025-11-05,96,9,PET,3000,18.0,6,HONGRES,PROTEGE_ANTERIEURS,B. LE BELLER,B. LE BELLER,8531500.0,29.0,7485.0,5,1,4.5,94.0,False
7,7,2025-11-05,98,3,PET,3000,18.0,6,HONGRES,,A. WIELS,J.P. MARMION,8575000.0,2.8,7453.333333333333,5,2,2.0,55.0,False
7,7,2025-11-05,99,2,PET,3000,18.0,6,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,M. MOTTIER,Mme E. LE BELLER,8589500.0,11.0,7540.0,5,1,4.5,1.0,False
7,7,2025-11-05,100,6,PET,3000,18.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,S. HARDY,S. HARDY,8592500.0,18.0,7430.0,5,0,5.5,11.0,False
7,7,2025-11-05,101,4,PET,3000,18.0,6,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,P. PELLEROT,P. PELLEROT,8687500.0,15.0,7395.0,5,1,2.0,46.0,False
7,7,2025-11-05,104,10,PET,3000,18.0,6,FEMELLES,,O. TOUVAIS,Olivier TOUVAIS,13654500.0,66.0,7480.0,4,1,4.5,1.0,False
7,7,2025-11-05,105,5,PET,3000,18.0,6,FEMELLES,DEFERRE_POSTERIEURS,M. ABRIVARD,J. DUBREIL,14118000.0,4.1,7406.666666666667,5,1,2.75,1.0,False
7,7,2025-11-05,107,8,PET,3000,18.0,9,HONGRES,DEFERRE_ANTERIEURS,CL. GUILLON,TH. DESMARRES,14853000.0,26.0,7504.0,5,0,5.4,12.0,False
8,8,2025-11-05,108,7,PET,3000,18.0,4,FEMELLES,,O. POTIER,O. POTIER,3375500.0,68.0,7605.0,5,1,6.5,1.0,False
8,8,2025-11-05,110,3,PET,3000,18.0,4,HONGRES,,GUILLAUME MARTIN,M. HELBERT,3940000.0,46.0,7490.0,5,3,5.0,1.0,False
8,8,2025-11-05,111,8,PET,3000,18.0,4,FEMELLES,,L. BAUDOUIN,J.M. BAUDOUIN,3967000.0,23.0,7496.0,5,0,6.2,1.0,False
8,8,2025-11-05,112,13,PET,3000,18.0,4,FEMELLES,,J. GASTINEAU,E.G. BLOT,4823500.0,58.0,7890.0,5,1,8.5,1.0,False
8,8,2025-11-05,113,1,PET,3000,18.0,4,HONGRES,DEFERRE_POSTERIEURS,B. ROCHARD,M. SASSIER,5035500.0,4.0,7520.0,5,3,4.0,14.0,False
8,8,2025-11-05,114,4,PET,3000,18.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,S. HARDY,S. HARDY,5091500.0,6.8,7430.0,5,0,3.5,1.0,False
8,8,2025-11-05,115,14,PET,3000,18.0,4,MALES,,R. MARTY,J.M. BAUDOUIN,5543000.0,66.0,7345.0,5,1,5.5,1.0,False
8,8,2025-11-05,116,12,PET,3000,18.0,4,HONGRES,,E.G. BLOT,E.G. BLOT,5746500.0,51.0,7496.666666666667,5,1,5.333333333333333,1.0,False
8,8,2025-11-05,117,5,PET,3000,18.0,4,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,A. WIELS,J.P. MARMION,7995000.0,2.8,7480.0,5,1,3.25,17.0,False
8,8,2025-11-05,118,2,PET,3000,18.0,4,HONGRES,DEFERRE_POSTERIEURS,F. NIVARD,CH.A. MARY,8028000.0,9.9,7403.333333333333,5,2,2.6666666666666665,1.0,False
8,8,2025-11-05,119,11,PET,3000,18.0,4,FEMELLES,,ETIENNE DUBOIS,Etienne DUBOIS,8676500.0,20.0,7710.0,5,0,5.0,1.0,False
8,8,2025-11-05,120,6,PET,3000,18.0,4,FEMELLES,,P. TIJOU,- DISP. ART. 27§ VIII,11294500.0,82.0,7386.666666666667,5,1,5.333333333333333,1.0,False
8,8,2025-11-05,121,10,PET,3000,18.0,4,HONGRES,,L. OTT,TH. DUVALDESTIN,11472500.0,18.0,7523.333333333333,5,0,5.333333333333333,1.0,False
8,8,2025-11-05,123,9,PET,3000,18.0,4,FEMELLES,,G. FAVRIS,Etienne DUBOIS,14845500.0,25.0,7267.5,5,1,3.25,68.0,False
50,1,2025-11-05,554,5,SOL,2140,10.0,3,FEMELLES,,R.N. SKOGLUND,F. LARSSON,69800.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,555,6,SOL,2140,10.0,3,FEMELLES,,J. KONTIO,S. MELANDER,165800.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,556,2,SOL,2140,10.0,3,FEMELLES,,C.J. JEPSON,H. LARSSON,72400.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,558,1,SOL,2140,10.0,4,FEMELLES,DEFERRE_POSTERIEURS,O. KIHLSTROM,P. NORMAN,55800.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,559,7,SOL,2140,10.0,3,FEMELLES,,J. IVANOV,J. IVANOV,26100.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,560,4,SOL,2140,10.0,3,FEMELLES,,C. SJOSTROM,J. WESTHOLM,204200.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,561,8,SOL,2140,10.0,3,FEMELLES,,P.G. NORMAN,P. NORMAN,26100.0,50.0,56880.0,0,0,,365.0,True
50,1,2025-11-05,562,3,SOL,2140,10.0,3,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,U. OHLSSON,A. GOCCIADORO,0.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,563,8,SOL,2140,10.0,4,HONGRES,,R.N. SKOGLUND,O. ASEBO,509400.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,564,1,SOL,2140,10.0,3,HONGRES,,J. KONTIO,T. NURMOS,318600.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,567,4,SOL,2140,10.0,3,FEMELLES,DEFERRE_POSTERIEURS,M.B. SVEDBERG,M. SVEDBERG,453900.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,568,7,SOL,2140,10.0,4,HONGRES,,C. SJOSTROM,J. WESTHOLM,489700.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,569,3,SOL,2140,10.0,3,FEMELLES,,P.G. NORMAN,P. NORMAN,510700.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,570,6,SOL,2140,10.0,4,MALES,,H.G. ERIKSSON,H. ERIKSSON,557800.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,572,5,SOL,2140,10.0,4,HONGRES,,U. OHLSSON,T. NURMOS,449500.0,50.0,56880.0,0,0,,365.0,True
51,2,2025-11-05,573,2,SOL,2140,10.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,J. IVANOV,J. IVANOV,545500.0,50.0,56880.0,0,0,,365.0,True
52,3,2025-11-05,575,3,SOL,1640,10.0,2,MALES,,O. KIHLSTROM,E. BOT,2509800.0,50.0,56880.0,0,0,,365.0,True
52,3,2025-11-05,576,5,SOL,1640,10.0,2,MALES,,E. BOT,E. BOT,174600.0,50.0,56880.0,0,0,,365.0,True
52,3,2025-11-05,577,1,SOL,1640,10.0,2,MALES,,C. SJOSTROM,C. SJOSTROM,523800.0,50.0,56880.0,0,0,,365.0,True
52,3,2025-11-05,579,4,SOL,1640,10.0,2,FEMELLES,,D. WAJERSTEN,D. WAJERSTEN,1627700.0,50.0,56880.0,0,0,,365.0,True
52,3,2025-11-05,581,2,SOL,1640,10.0,2,HONGRES,,R.N. SKOGLUND,H. LARSSON,1420800.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,582,7,SOL,2640,10.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,D. REDÉN,D. REDÉN,57398300.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,583,5,SOL,2640,10.0,6,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,J. KONTIO,S. MELANDER,30452000.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,584,3,SOL,2640,10.0,6,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,U. OHLSSON,S. MELANDER,23746600.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,585,4,SOL,2640,10.0,5,MALES,,D. WAJERSTEN,D. WAJERSTEN,19572600.0,50.0,7100.0,1,0,6.0,391.0,False
53,4,2025-11-05,586,8,SOL,2640,10.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,R.N. SKOGLUND,T. NURMOS,20960700.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,587,6,SOL,2640,10.0,6,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,C.J. JEPSON,D. PARLING,23528200.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,588,1,SOL,2640,10.0,5,MALES,DEFERRE_ANTERIEURS,M.A. DJUSE,M. DJUSE,30059200.0,50.0,56880.0,0,0,,365.0,True
53,4,2025-11-05,589,2,SOL,2640,10.0,5,MALES,,O. KIHLSTROM,D. REDÉN,50843500.0,50.0,7070.0,1,0,1.0,391.0,False
54,5,2025-11-05,591,5,SOL,1640,10.0,2,FEMELLES,,R.N. SKOGLUND,A. WESTER,305500.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,592,6,SOL,1640,10.0,2,MALES,,J. IVANOV,J. IVANOV,195500.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,593,1,SOL,1640,10.0,2,FEMELLES,,M.A. DJUSE,F. LARSSON,5316200.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,594,2,SOL,1640,10.0,2,FEMELLES,,C.J. JEPSON,F. WALLIN,3049800.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,595,3,SOL,1640,10.0,2,MALES,,J. KONTIO,T. NURMOS,1161000.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,596,4,SOL,1640,10.0,2,FEMELLES,,C. SJOSTROM,C. SJOSTROM,654700.0,50.0,56880.0,0,0,,365.0,True
54,5,2025-11-05,597,7,SOL,1640,10.0,2,MALES,,D. WAJERSTEN,L. NYSTROM,803100.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,598,5,SOL,2140,10.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,O. KIHLSTROM,F. PERSSON,8894900.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,599,9,SOL,2140,10.0,7,HONGRES,,J. KONTIO,N. MELBERG,5083400.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,600,6,SOL,2140,10.0,9,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,K. WIDELL,U. MOLIN,5432300.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,601,1,SOL,2140,10.0,4,HONGRES,,D. WAJERSTEN,D. WAJERSTEN,4832000.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,602,3,SOL,2140,10.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,P. LENNARTSSON,P. LENNARTSSON,6062900.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,604,8,SOL,2140,10.0,7,HONGRES,,C. SJOSTROM,A. WIDERDAL,5023200.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,605,2,SOL,2140,10.0,5,HONGRES,DEFERRE_ANTERIEURS,R.N. SKOGLUND,P. HAGOORT,4837900.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,608,7,SOL,2140,10.0,5,HONGRES,,P.G. NORMAN,P. NORMAN,6077300.0,50.0,56880.0,0,0,,365.0,True
55,6,2025-11-05,609,4,SOL,2140,10.0,8,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,U. OHLSSON,C. WESTLUND GRAHN,7167300.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,610,4,SOL,1640,10.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,M.A. DJUSE,M. DJUSE,1814900.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,612,2,SOL,1640,10.0,3,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,D. WAJERSTEN,D. WAJERSTEN,1038800.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,613,5,SOL,1640,10.0,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,J. WESTHOLM,J. WESTHOLM,1885600.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,614,10,SOL,1640,10.0,6,FEMELLES,REFERRE_ANTERIEURS_POSTERIEURS,J. DAHLMAN,S. MOLIN,2205100.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,615,6,SOL,1640,10.0,8,FEMELLES,REFERRE_ANTERIEURS_POSTERIEURS,J. ESKILSSON,J. ESKILSSON,2445700.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,616,9,SOL,1640,10.0,6,FEMELLES,REFERRE_ANTERIEURS_POSTERIEURS,A. PETERSON,M. PETERSON,2468800.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,617,3,SOL,1640,10.0,3,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,C.J. JEPSON,J. HELLSTEDT,2396300.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,618,8,SOL,1640,10.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme J. PERSSON,J. PERSSON,1800700.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,619,7,SOL,1640,10.0,4,FEMELLES,DEFERRE_POSTERIEURS,P.G. NORMAN,P. NORMAN,2076800.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,620,1,SOL,1640,10.0,3,FEMELLES,DEFERRE_ANTERIEURS,C. SJOSTROM,C. SJOSTROM,2186800.0,50.0,56880.0,0,0,,365.0,True
56,7,2025-11-05,621,11,SOL,1640,10.0,5,FEMELLES,DEFERRE_ANTERIEURS,M. FORSS,N. MOXNESS,2207800.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,622,8,SOL,2140,10.0,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,K. WIDELL,G. WIKLUND,1223000.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,623,10,SOL,2140,10.0,5,HONGRES,,T. ROSÉN,T. ROSÉN,1284100.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,624,9,SOL,2140,10.0,4,HONGRES,DEFERRE_ANTERIEURS,J. WESTHOLM,J. WESTHOLM,1332100.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,625,7,SOL,2140,10.0,4,HONGRES,,O. KYLIN BLOM,O. KYLIN BLOM,1416000.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,626,2,SOL,2140,10.0,3,FEMELLES,DEFERRE_ANTERIEURS,O. KIHLSTROM,S. MELANDER,1536400.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,627,1,SOL,2140,10.0,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,M.A. DJUSE,T. NURMOS,1681000.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,628,6,SOL,2140,10.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,J. KONTIO,P. JACOBSSON,1838900.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,629,4,SOL,2140,10.0,6,HONGRES,,R.N. SKOGLUND,I. KAVALTZI JAGANJAC,2120500.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,632,3,SOL,2140,10.0,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,M. GUNNARSSON,P. DI LUCA,1932800.0,50.0,56880.0,0,0,,365.0,True
57,8,2025-11-05,633,5,SOL,2140,10.0,5,HONGRES,,E. BOT,E. BOT,2393500.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,634,4,SOL,2140,10.0,3,FEMELLES,,O. KIHLSTROM,R. WALMANN,1108700.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,636,8,SOL,2140,10.0,4,FEMELLES,DEFERRE_POSTERIEURS,P. LENNARTSSON,M. JANISELS,898300.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,637,1,SOL,2140,10.0,4,FEMELLES,,C. LUGAUER,C. LUGAUER,1077200.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,638,3,SOL,2140,10.0,4,HONGRES,,R.N. SKOGLUND,E. BOT,1147900.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,640,2,SOL,2140,10.0,3,FEMELLES,DEFERRE_ANTERIEURS,M.A. DJUSE,T. NURMOS,1069400.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,641,6,SOL,2140,10.0,4,FEMELLES,,M. FORSS,H. LEPISTO,1001700.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,643,7,SOL,2140,10.0,4,MALES,,U. OHLSSON,U. STENSTROMER,951500.0,50.0,56880.0,0,0,,365.0,True
58,9,2025-11-05,645,5,SOL,2140,10.0,4,HONGRES,DEFERRE_POSTERIEURS,C. SJOSTROM,T. NURMOS,1134900.0,50.0,56880.0,0,0,,365.0,True
59,10,2025-11-05,646,8,SOL,2140,10.0,5,FEMELLES,,J. IVANOV,J. IVANOV,3671000.0,50.0,56880.0,0,0,,365.0,True
